Category,Message,Sent_Date,Sent_Time,Source_IP,Source_Location
ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,2025-08-19,03:02:12,124.13.37.20,"('Indonesia', 'DKI Jakarta')"
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,2025-09-01,03:05:35,203.0.113.61,"('Malaysia', 'Selangor')"
ham,"Sorry, I'll call later In meeting.",2025-08-11,01:17:03,10.0.220.163,"('Thailand', 'Bangkok')"
ham,THIS IS A LONG FUCKIN SHOWR,2025-07-04,03:05:02,172.16.243.117,"('Malaysia', 'Kuala Lumpur')"
ham,"Received, understood n acted upon!",2025-09-24,01:53:56,124.13.141.106,"('Indonesia', 'DKI Jakarta')"
ham,They finally came to fix the ceiling.,2025-09-15,01:10:15,10.0.156.134,"('Malaysia', 'Kuala Lumpur')"
ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",2025-07-23,01:53:47,192.168.239.154,"('Malaysia', 'Kuala Lumpur')"
ham,Jus finish blowing my hair. U finish dinner already?,2025-09-06,00:21:32,37.120.118.34,"('Malaysia', 'Selangor')"
ham,I'm on the bus. Love you,2025-07-29,00:22:09,192.168.242.155,"('Malaysia', 'Selangor')"
ham,Lol ... I knew that .... I saw him in the dollar store,2025-09-09,02:11:33,203.0.113.158,"('Indonesia', 'DKI Jakarta')"
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,2025-07-26,17:46:31,45.67.76.155,"('Germany', 'Hesse')"
spam,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,2025-08-20,14:59:37,45.67.73.133,"('United States', 'Virginia')"
ham,Only saturday and sunday holiday so its very difficult:),2025-07-19,00:28:03,192.168.151.33,"('Malaysia', 'Selangor')"
ham,Everybody had fun this evening. Miss you.,2025-08-25,03:18:06,37.120.63.71,"('Malaysia', 'Kuala Lumpur')"
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",2025-09-13,00:32:06,192.168.142.132,"('Malaysia', 'Selangor')"
ham,"I'm in a meeting, call me later at",2025-07-24,03:13:56,172.16.17.175,"('Malaysia', 'Selangor')"
ham,Oh wow thats gay. Will firmware update help,2025-09-19,00:54:44,10.0.175.109,"('Malaysia', 'Selangor')"
ham,These won't do. Have to move on to morphine,2025-09-02,01:35:04,192.168.177.7,"('Thailand', 'Bangkok')"
ham,How come i din c ü... Yup i cut my hair...,2025-09-16,05:19:52,172.16.5.2,"('Thailand', 'Bangkok')"
ham,K k pa Had your lunch aha.,2025-09-29,04:25:20,192.168.31.135,"('Indonesia', 'DKI Jakarta')"
ham,Oh ho. Is this the first time u use these type of words,2025-08-13,01:50:10,192.168.141.79,"('Thailand', 'Bangkok')"
ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :),2025-07-24,05:59:35,203.0.113.89,"('Indonesia', 'DKI Jakarta')"
ham,Of course. I guess god's just got me on hold right now.,2025-08-10,00:01:56,203.0.113.69,"('Singapore', 'Central')"
ham,Do you hide anythiing or keeping distance from me,2025-09-08,00:32:12,192.168.46.173,"('Indonesia', 'DKI Jakarta')"
ham,Havent.,2025-08-17,00:58:52,198.51.100.170,"('Singapore', 'Central')"
spam,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,2025-07-03,14:44:12,45.67.173.20,"('Hong Kong', 'Hong Kong')"
ham,Sorry i din lock my keypad.,2025-08-15,03:02:14,192.168.140.137,"('Singapore', 'Central')"
ham,Did u got that persons story,2025-09-22,01:10:26,203.0.113.102,"('Germany', 'Hesse')"
ham,Are you planning to come chennai?,2025-09-09,04:40:33,172.16.101.1,"('Malaysia', 'Selangor')"
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,2025-08-25,13:38:22,5.188.132.176,"('Netherlands', 'North Holland')"
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,2025-08-28,01:10:24,124.13.97.87,"('Malaysia', 'Kuala Lumpur')"
ham,We are okay. Going to sleep now. Later,2025-07-17,01:40:17,10.0.142.5,"('Indonesia', 'DKI Jakarta')"
ham,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",2025-07-15,04:21:32,172.16.224.8,"('Malaysia', 'Kuala Lumpur')"
ham,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """,2025-09-12,05:38:00,10.0.167.73,"('Malaysia', 'Selangor')"
spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,2025-08-26,17:47:06,45.67.39.5,"('Germany', 'Hesse')"
ham,Where r e meeting tmr?,2025-07-30,00:03:02,203.0.113.104,"('Singapore', 'Central')"
ham,Lol yes. But it will add some spice to your day.,2025-08-13,03:48:44,172.16.156.200,"('United States', 'Virginia')"
ham,Hope you are having a great day.,2025-09-29,03:17:47,10.0.143.144,"('Romania', 'Bucharest')"
ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.,2025-09-13,02:25:58,10.0.189.45,"('Thailand', 'Bangkok')"
ham,"K, I'll work something out",2025-09-27,02:05:16,10.0.49.247,"('Indonesia', 'DKI Jakarta')"
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,2025-09-28,16:34:27,185.220.100.18,"('Germany', 'Hesse')"
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,2025-07-08,01:29:30,124.13.238.135,"('Indonesia', 'DKI Jakarta')"
ham,I cant pick the phone right now. Pls send a message,2025-07-17,05:21:43,192.168.235.211,"('Thailand', 'Bangkok')"
ham,You call him and tell now infront of them. Call him now.,2025-08-24,05:12:44,45.67.60.212,"('Hong Kong', 'Hong Kong')"
ham,Ok no prob...,2025-08-01,03:34:03,192.168.131.186,"('Malaysia', 'Selangor')"
ham,Ladies first and genus second k .,2025-08-22,00:39:55,124.13.58.16,"('Malaysia', 'Selangor')"
ham,No. Yes please. Been swimming?,2025-08-24,01:38:07,203.0.113.15,"('Singapore', 'Central')"
ham,Mum not going robinson already.,2025-07-23,02:13:11,10.0.132.81,"('Singapore', 'Central')"
ham,Ok set let u noe e details later...,2025-09-25,03:17:00,192.168.183.127,"('Indonesia', 'DKI Jakarta')"
ham,Not..tel software name..,2025-08-29,00:32:29,203.0.113.94,"('Malaysia', 'Selangor')"
ham,I send the print  outs da.,2025-08-07,03:41:20,172.16.191.247,"('Malaysia', 'Kuala Lumpur')"
ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO,2025-08-21,04:58:59,10.0.250.124,"('Malaysia', 'Selangor')"
ham,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!",2025-09-14,02:36:25,5.188.0.116,"('Indonesia', 'DKI Jakarta')"
ham,"I didnt get ur full msg..sometext is missing, send it again",2025-07-08,02:17:06,172.16.65.115,"('Malaysia', 'Kuala Lumpur')"
ham,"Probably not, I'm almost out of gas and I get some cash tomorrow",2025-08-31,04:14:17,10.0.134.143,"('Malaysia', 'Selangor')"
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",2025-09-13,17:50:24,185.220.100.199,"('United States', 'Virginia')"
ham,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,2025-08-09,05:55:31,10.0.90.79,"('Malaysia', 'Selangor')"
ham,I'm leaving my house now.,2025-07-02,02:14:31,192.168.93.119,"('Thailand', 'Bangkok')"
spam,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",2025-08-07,16:50:51,198.51.100.41,"('Hong Kong', 'Hong Kong')"
ham,Ü ready then call me...,2025-09-22,05:54:03,10.0.48.244,"('Indonesia', 'DKI Jakarta')"
ham,Wewa is 130. Iriver 255. All 128 mb.,2025-08-10,00:44:42,203.0.113.61,"('Malaysia', 'Selangor')"
ham,It is a good thing I'm now getting the connection to bw,2025-09-12,00:24:35,203.0.113.134,"('Thailand', 'Bangkok')"
ham,Sry da..jst nw only i came to home..,2025-07-07,03:10:19,10.0.234.8,"('Indonesia', 'DKI Jakarta')"
ham,"That's cool he'll be here all night, lemme know when you're around",2025-08-10,04:35:54,203.0.113.20,"('Malaysia', 'Kuala Lumpur')"
ham,Are you staying in town ?,2025-08-10,02:22:41,192.168.109.111,"('Germany', 'Hesse')"
ham,"Haha yeah, 2 oz is kind of a shitload",2025-07-22,03:09:27,124.13.19.162,"('Thailand', 'Bangkok')"
ham,Ok u can take me shopping when u get paid =D,2025-08-27,02:04:00,10.0.184.123,"('Malaysia', 'Selangor')"
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",2025-08-28,04:15:26,192.168.120.20,"('Malaysia', 'Selangor')"
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",2025-07-21,03:51:30,203.0.113.238,"('Thailand', 'Bangkok')"
ham,But pls dont play in others life.,2025-09-22,04:06:30,172.16.33.247,"('Malaysia', 'Selangor')"
ham,Eatin my lunch...,2025-08-30,03:07:52,37.120.35.150,"('Thailand', 'Bangkok')"
ham,Hmmm.but you should give it on one day..,2025-07-17,05:05:06,124.13.94.93,"('Indonesia', 'DKI Jakarta')"
ham,"Didn't try, g and I decided not to head out",2025-09-29,05:50:19,192.168.85.31,"('Romania', 'Bucharest')"
ham,Ok no prob,2025-07-20,03:47:41,124.13.79.127,"('Thailand', 'Bangkok')"
ham,Surly ill give it to you:-) while coming to review.,2025-07-01,03:27:56,124.13.94.248,"('Romania', 'Bucharest')"
ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",2025-09-02,00:35:55,124.13.171.194,"('Malaysia', 'Kuala Lumpur')"
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,2025-08-07,04:01:50,124.13.226.62,"('Thailand', 'Bangkok')"
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,2025-08-09,05:31:37,10.0.122.50,"('Singapore', 'Central')"
spam,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",2025-08-07,18:18:47,45.67.172.34,"('Hong Kong', 'Hong Kong')"
ham,A guy who gets used but is too dumb to realize it.,2025-09-29,05:43:53,172.16.160.243,"('Malaysia', 'Kuala Lumpur')"
ham,"Okey dokey, i‘ll be over in a bit just sorting some stuff out.",2025-09-25,04:51:13,124.13.193.237,"('Malaysia', 'Selangor')"
ham,Don no da:)whats you plan?,2025-08-07,03:46:31,203.0.113.162,"('Thailand', 'Bangkok')"
ham,Yes fine,2025-07-14,03:02:24,124.13.233.25,"('Malaysia', 'Selangor')"
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",2025-09-08,15:31:53,5.188.173.248,"('United States', 'Virginia')"
ham,I liked the new mobile,2025-07-02,02:23:10,192.168.168.211,"('Malaysia', 'Kuala Lumpur')"
ham,Anytime...,2025-07-17,04:09:44,192.168.187.0,"('Thailand', 'Bangkok')"
ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,2025-07-10,03:58:01,172.16.60.18,"('Indonesia', 'DKI Jakarta')"
ham,Yar but they say got some error.,2025-07-13,05:54:13,203.0.113.45,"('Malaysia', 'Kuala Lumpur')"
ham,Hey anyway i have to :-),2025-07-16,02:28:31,5.188.124.84,"('Thailand', 'Bangkok')"
ham,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,2025-07-16,04:14:41,124.13.227.241,"('Malaysia', 'Kuala Lumpur')"
ham,Wif my family booking tour package.,2025-09-12,01:31:12,192.168.5.51,"('United States', 'Virginia')"
ham,"Did you say bold, then torch later. Or one torch and 2bold?",2025-08-18,05:39:49,124.13.1.205,"('Malaysia', 'Kuala Lumpur')"
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?",2025-07-30,02:49:27,192.168.95.79,"('Malaysia', 'Selangor')"
ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),2025-09-06,05:40:45,172.16.69.168,"('Thailand', 'Bangkok')"
ham,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,2025-09-13,02:43:10,124.13.160.160,"('Indonesia', 'DKI Jakarta')"
ham,Thats cool princess! I will cover your face in hot sticky cum :),2025-08-29,03:55:54,45.67.233.76,"('Thailand', 'Bangkok')"
ham,Big brother‘s really scraped the barrel with this shower of social misfits,2025-08-10,05:09:59,10.0.12.22,"('Malaysia', 'Kuala Lumpur')"
ham,Oops i thk i dun haf enuff... I go check then tell ü..,2025-07-31,05:06:34,203.0.113.152,"('Singapore', 'Central')"
ham,S:)8 min to go for lunch:),2025-07-27,02:29:36,192.168.58.24,"('Malaysia', 'Kuala Lumpur')"
ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",2025-08-28,01:20:38,10.0.148.234,"('Thailand', 'Bangkok')"
ham,"K will do, addie &amp; I are doing some art so I'll be here when you get home",2025-08-29,05:48:25,124.13.36.151,"('Malaysia', 'Selangor')"
ham,My uncles in Atlanta. Wish you guys a great semester.,2025-08-21,04:13:50,10.0.132.234,"('Indonesia', 'DKI Jakarta')"
ham,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",2025-08-29,03:36:51,192.168.104.32,"('Thailand', 'Bangkok')"
ham,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..,2025-09-25,03:04:35,203.0.113.114,"('Thailand', 'Bangkok')"
ham,"Yup. Anything lor, if u dun wan it's ok...",2025-07-01,05:35:51,192.168.79.179,"('Thailand', 'Bangkok')"
ham,"I'm home, my love ... If your still awake ... *loving kiss*",2025-09-24,03:05:57,172.16.230.240,"('Malaysia', 'Selangor')"
ham,HELLO PEACH! MY CAKE TASTS LUSH!,2025-08-19,03:33:25,203.0.113.82,"('Indonesia', 'DKI Jakarta')"
spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",2025-09-22,15:31:25,185.220.100.136,"('Hong Kong', 'Hong Kong')"
ham,"There'll be a minor shindig at my place later tonight, you interested?",2025-09-07,02:00:34,10.0.105.120,"('Thailand', 'Bangkok')"
ham,Jason says it's cool if we pick some up from his place in like an hour,2025-08-11,04:03:20,172.16.42.176,"('Malaysia', 'Selangor')"
spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",2025-09-25,15:26:05,5.188.135.226,"('Hong Kong', 'Hong Kong')"
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,2025-08-16,03:33:31,172.16.49.190,"('Singapore', 'Central')"
ham,I've reached already.,2025-07-31,02:00:58,172.16.92.58,"('Singapore', 'Central')"
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .,2025-07-18,02:07:59,37.120.238.1,"('Indonesia', 'DKI Jakarta')"
ham,K:)eng rocking in ashes:),2025-07-30,02:15:37,172.16.20.254,"('Romania', 'Bucharest')"
ham,Wat time r ü going to xin's hostel?,2025-09-26,03:10:10,37.120.76.251,"('Thailand', 'Bangkok')"
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,2025-09-20,01:54:37,10.0.198.124,"('Malaysia', 'Kuala Lumpur')"
spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,2025-09-16,15:18:00,5.188.207.41,"('Romania', 'Bucharest')"
ham,Oh k:)after that placement there ah?,2025-07-05,05:26:38,124.13.81.147,"('Indonesia', 'DKI Jakarta')"
ham,"Not for possession, especially not first offense",2025-09-20,04:57:04,172.16.244.67,"('Thailand', 'Bangkok')"
ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",2025-08-29,05:05:46,192.168.36.125,"('Thailand', 'Bangkok')"
ham,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,2025-09-27,02:02:56,10.0.209.102,"('Indonesia', 'DKI Jakarta')"
ham,We have pizza if u want,2025-09-10,01:19:08,10.0.205.34,"('Malaysia', 'Kuala Lumpur')"
ham,"I keep seeing weird shit and bein all ""woah"" then realising it's actually reasonable and I'm all ""oh""",2025-07-02,02:22:09,10.0.216.162,"('Malaysia', 'Selangor')"
ham,Many more happy returns of the day. I wish you happy birthday.,2025-07-10,05:16:23,172.16.76.214,"('Singapore', 'Central')"
ham,Ya very nice. . .be ready on thursday,2025-08-10,02:34:45,192.168.204.44,"('Malaysia', 'Kuala Lumpur')"
ham,I am in hospital da. . I will return home in evening,2025-08-10,03:44:09,192.168.171.224,"('Malaysia', 'Kuala Lumpur')"
ham,Thinking of u ;) x,2025-07-23,02:43:59,124.13.85.35,"('Indonesia', 'DKI Jakarta')"
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,2025-08-17,12:47:40,45.67.69.134,"('Netherlands', 'North Holland')"
